CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TenureDays,PurchaseFreqPerMonth
103647,15,92,85460.06999999999,928.913804347826,645,4.27906976744186
103648,238,23,21268.3,924.7086956521739,372,1.8548387096774193
103649,2,49,43158.09,880.7773469387754,251,5.856573705179282
103650,9,40,39115.54,977.8885,182,6.593406593406594
103651,187,10,9166.24,916.624,116,2.586206896551724
103652,4,34,28385.71,834.8738235294118,602,1.6943521594684385
103653,9,93,89742.87,964.9770967741935,567,4.920634920634921
103654,170,17,12000.7,705.9235294117648,169,3.0177514792899407
103655,277,9,9373.17,1041.4633333333334,167,1.6167664670658684
103656,34,26,27073.76,1041.2984615384614,365,2.136986301369863
103657,48,7,5985.67,855.0957142857143,45,4.666666666666667
103658,73,2,2929.79,1464.895,10,6.0
103659,323,29,31266.34,1078.1496551724138,254,3.425196850393701
103660,8,73,68248.46,934.9104109589042,560,3.9107142857142856
103661,3,104,97433.21,936.8577884615386,673,4.63595839524517
103662,2,22,17449.87,793.175909090909,309,2.1359223300970873
103663,12,20,20388.82,1019.441,281,2.1352313167259784
103664,111,4,4446.37,1111.5925,28,4.285714285714286
103665,10,43,41826.909999999996,972.7188372093023,636,2.0283018867924527
103666,14,39,32552.35,834.675641025641,350,3.342857142857143
103667,163,21,19655.12,935.9580952380952,190,3.3157894736842106
103668,5,79,62478.51,790.8672151898735,375,6.32
103669,2,18,15672.6,870.7,545,0.9908256880733944
103670,7,124,110380.1,890.1620967741936,699,5.3218884120171674
103671,3,119,101822.73,855.6531932773108,703,5.07823613086771
103672,136,3,4222.07,1407.3566666666666,22,4.090909090909091
103673,1,38,36245.59,953.8313157894736,281,4.056939501779359
103674,5,27,24895.760000000002,922.0651851851852,141,5.74468085106383
103675,3,17,9125.25,536.7794117647059,196,2.6020408163265305
103676,43,7,7403.93,1057.7042857142858,48,4.375
103677,5,62,55905.3,901.6983870967742,504,3.6904761904761902
103678,11,80,70476.87,880.960875,502,4.780876494023904
103679,279,7,6527.42,932.4885714285714,338,0.621301775147929
103680,12,110,90730.9,824.8263636363636,572,5.769230769230769
103681,29,8,8240.61,1030.07625,46,5.217391304347826
103682,380,13,9527.91,732.9161538461539,225,1.7333333333333334
103683,278,9,7836.97,870.7744444444445,280,0.9642857142857142
103684,13,47,51798.83,1102.1027659574468,150,9.4
103685,389,18,18678.29,1037.6827777777778,175,3.085714285714286
103686,19,20,24585.95,1229.2975000000001,564,1.0638297872340425
103687,2,41,35947.2,876.760975609756,472,2.6059322033898304
103688,141,2,1684.86,842.43,5,12.0
103689,333,33,29959.670000000002,907.8687878787879,238,4.159663865546218
103690,167,26,17878.95,687.6519230769231,172,4.534883720930233
103691,9,59,58635.08,993.8149152542373,548,3.22992700729927
103693,10,16,13113.18,819.57375,97,4.948453608247423
103694,93,15,12472.21,831.4806666666666,230,1.9565217391304348
103695,15,67,61874.75,923.5037313432836,659,3.050075872534143
103696,127,1,693.11,693.11,1,30.0
103697,40,11,17588.65,1598.9681818181818,120,2.75
103698,7,27,30192.35,1118.2351851851852,404,2.004950495049505
103699,231,16,13997.3,874.83125,140,3.4285714285714284
103700,5,39,36180.4,927.7025641025641,412,2.8398058252427187
103701,331,13,8462.02,650.9246153846154,365,1.0684931506849316
103702,12,68,60675.04,892.28,476,4.285714285714286
103703,1,85,78445.91,922.8930588235295,628,4.060509554140127
103704,16,28,26303.18,939.3992857142857,231,3.6363636363636362
103705,8,21,18876.81,898.8957142857143,277,2.2743682310469318
103706,26,11,10481.27,952.8427272727273,284,1.1619718309859155
103707,30,15,12615.24,841.016,293,1.5358361774744027
103708,234,19,23072.01,1214.3163157894735,196,2.9081632653061225
103709,13,39,41461.91,1063.1258974358975,556,2.1043165467625897
103710,1,83,62410.51,751.9338554216868,719,3.4631432545201672
103711,2,38,33953.88,893.5231578947368,505,2.2574257425742577
103712,172,27,31396.92,1162.8488888888887,240,3.375
103713,5,20,22725.51,1136.2755,100,6.0
103714,327,6,3598.5099999999998,599.7516666666667,50,3.5999999999999996
103715,133,5,4562.42,912.484,70,2.142857142857143
103716,246,15,13169.53,877.9686666666668,173,2.601156069364162
103717,197,7,4957.610000000001,708.2300000000001,85,2.4705882352941173
103718,4,75,77405.12,1032.0682666666667,462,4.87012987012987
103719,64,2,903.66,451.83,20,3.0
103720,269,8,5985.91,748.23875,393,0.6106870229007634
103721,1,81,80534.14,994.2486419753086,571,4.25569176882662
103722,127,11,11620.789999999999,1056.4354545454544,83,3.9759036144578315
103723,263,16,13263.039999999999,828.9399999999999,225,2.1333333333333333
103724,117,22,20210.07,918.6395454545454,190,3.473684210526316
103725,129,4,7149.71,1787.4275,34,3.5294117647058822
103726,22,5,3559.2200000000003,711.844,112,1.3392857142857142
103727,6,82,67709.81,825.7293902439025,428,5.747663551401869
103728,280,30,22820.27,760.6756666666666,258,3.488372093023256
103729,5,37,30651.32,828.4140540540541,409,2.7139364303178484
103730,332,30,25376.35,845.8783333333333,269,3.345724907063197
103731,87,4,4362.67,1090.6675,55,2.181818181818182
103732,54,7,7683.2,1097.6,16,13.125
103733,33,4,6627.42,1656.855,27,4.444444444444445
103734,424,16,14566.24,910.39,118,4.067796610169491
103735,72,4,2820.74,705.185,63,1.9047619047619047
103736,56,1,188.10000000000002,188.10000000000002,1,30.0
103737,181,2,1421.52,710.76,3,20.0
103738,148,8,6369.58,796.1975,166,1.4457831325301205
103739,2,22,17577.22,798.9645454545455,410,1.6097560975609757
103740,285,7,9828.83,1404.1185714285714,129,1.627906976744186
103741,8,36,33864.66,940.6850000000001,236,4.576271186440678
103742,4,78,67054.27,859.6701282051282,534,4.382022471910112
103743,344,10,6352.97,635.297,216,1.3888888888888888
103744,3,32,30043.96,938.87375,375,2.56
103745,9,101,85831.77,849.8195049504951,543,5.580110497237569
103746,307,16,14924.34,932.77125,325,1.4769230769230768
103747,9,47,41882.12,891.1089361702128,571,2.4693520140105076
103748,51,7,5426.63,775.2328571428571,50,4.2
103749,208,4,5342.29,1335.5725,44,2.7272727272727275
103750,2,60,60273.85,1004.5641666666667,407,4.422604422604422
103751,3,7,8854.619999999999,1264.945714285714,91,2.307692307692308
103752,29,39,35010.93,897.7161538461538,320,3.65625
103753,7,29,25605.6,882.951724137931,213,4.084507042253521
103754,513,8,6539.58,817.4475,125,1.92
103755,276,27,25505.92,944.6637037037036,270,3.0
103756,472,26,26787.0,1030.2692307692307,233,3.347639484978541
103757,152,20,24105.78,1205.289,126,4.761904761904762
103758,115,2,1475.1799999999998,737.5899999999999,58,1.0344827586206897
103759,10,63,52836.32,838.671746031746,483,3.913043478260869
103760,8,14,11580.17,827.155,378,1.1111111111111112
103761,102,8,8275.77,1034.47125,52,4.615384615384615
103762,312,18,20545.57,1141.4205555555554,384,1.40625
103763,2,23,17753.96,771.9113043478261,376,1.8351063829787235
103764,340,11,9504.55,864.05,111,2.972972972972973
103765,410,19,13279.64,698.9284210526315,147,3.877551020408163
103766,26,25,22468.19,898.7275999999999,456,1.6447368421052633
103767,308,25,19050.24,762.0096000000001,227,3.303964757709251
103768,176,6,6173.36,1028.8933333333332,50,3.5999999999999996
103769,420,34,30283.7,890.6970588235295,229,4.454148471615721
103770,1,102,97058.81,951.5569607843137,663,4.615384615384615
103771,342,22,22709.83,1032.265,141,4.680851063829787
103772,2,123,107096.66,870.7045528455285,646,5.712074303405572
103773,5,82,79995.42,975.5539024390243,498,4.939759036144578
103774,84,13,11092.38,853.26,107,3.644859813084112
103775,5,58,53342.19,919.6929310344829,419,4.152744630071599
103776,26,11,8838.81,803.5281818181818,223,1.4798206278026906
103777,124,20,20847.12,1042.356,144,4.166666666666667
103778,165,23,26074.09,1133.6560869565217,181,3.812154696132597
103779,58,4,3249.59,812.3975,50,2.4
103780,1,29,21920.69,755.8858620689655,285,3.0526315789473686
103781,134,5,2933.6400000000003,586.7280000000001,35,4.285714285714286
103782,2,16,23435.31,1464.706875,89,5.393258426966292
103783,215,14,10778.960000000001,769.9257142857143,128,3.28125
103784,4,69,68042.84,986.1281159420289,524,3.9503816793893134
103785,42,41,43930.11,1071.4660975609756,444,2.77027027027027
103786,3,118,106687.73,904.1333050847458,719,4.923504867872045
103787,8,33,29439.14,892.0951515151515,598,1.6555183946488294
103788,327,34,38479.86,1131.760588235294,239,4.2677824267782425
103789,292,9,7148.18,794.2422222222223,36,7.5
103790,494,13,13894.699999999999,1068.8230769230768,180,2.1666666666666665
103791,321,17,11870.01,698.2358823529412,289,1.7647058823529413
103792,2,111,106457.67,959.078108108108,650,5.123076923076923
103793,478,27,27206.97,1007.6655555555556,213,3.802816901408451
103794,68,10,6064.91,606.491,70,4.285714285714286
103795,12,56,58417.72,1043.1735714285714,287,5.853658536585366
103796,190,16,10719.67,669.979375,121,3.9669421487603307
103797,400,20,19290.17,964.5084999999999,220,2.7272727272727275
103798,1,69,73508.56999999999,1065.3415942028985,364,5.686813186813187
103799,123,4,5982.0,1495.5,36,3.3333333333333335
103800,228,34,25330.27,745.0079411764706,313,3.258785942492013
103801,179,11,8206.63,746.0572727272727,97,3.402061855670103
103802,298,11,10603.63,963.9663636363636,110,3.0
103803,6,54,50277.9,931.0722222222222,347,4.6685878962536025
103804,1,30,24204.92,806.8306666666666,261,3.4482758620689657
103805,41,3,2926.6600000000003,975.5533333333334,48,1.875
103806,347,14,13940.81,995.7721428571429,125,3.36
103807,467,7,9107.23,1301.032857142857,171,1.2280701754385965
103808,3,30,31881.75,1062.725,123,7.317073170731708
103809,9,82,73487.68,896.1912195121951,513,4.7953216374269
103810,9,11,11996.04,1090.549090909091,99,3.3333333333333335
103811,193,22,15898.14,722.6427272727273,184,3.5869565217391304
103812,369,19,17791.91,936.4163157894736,180,3.1666666666666665
103813,55,2,1061.3,530.65,9,6.666666666666667
103814,428,21,18477.19,879.8661904761905,184,3.4239130434782608
103815,2,75,72007.5,960.1,667,3.3733133433283355
103816,254,14,7033.15,502.36785714285713,219,1.9178082191780823
103817,198,4,4103.28,1025.82,98,1.2244897959183674
103818,144,13,13674.14,1051.856923076923,57,6.842105263157895
103819,12,13,13995.15,1076.55,71,5.492957746478873
103820,1,39,32115.38,823.4712820512821,274,4.27007299270073
103821,9,98,81034.08,826.8783673469388,624,4.711538461538462
103822,147,25,23199.46,927.9784,226,3.3185840707964602
103823,6,30,24025.52,800.8506666666667,243,3.7037037037037037
103824,2,22,22459.0,1020.8636363636364,141,4.680851063829787
103825,137,12,9339.77,778.3141666666667,129,2.7906976744186047
103826,2,19,19927.53,1048.8173684210526,190,3.0
103827,5,104,95121.47,914.6295192307692,485,6.432989690721649
103828,218,24,28654.29,1193.92875,249,2.8915662650602405
103829,13,51,50124.44,982.8321568627451,347,4.409221902017292
103830,5,96,85351.31999999999,889.07625,573,5.026178010471204
103831,94,2,2419.42,1209.71,10,6.0
103832,7,14,14725.09,1051.7921428571428,232,1.8103448275862069
103833,3,46,35090.44,762.8356521739131,409,3.3740831295843523
103834,388,3,3014.55,1004.85,58,1.5517241379310345
103835,8,23,14887.75,647.2934782608696,399,1.7293233082706767
103836,38,55,56133.14,1020.6025454545454,673,2.4517087667161963
103837,53,13,9770.880000000001,751.6061538461539,294,1.3265306122448979
103838,1,30,22934.29,764.4763333333334,143,6.293706293706294
103839,3,38,37123.590000000004,976.9365789473685,665,1.7142857142857142
103840,62,4,3676.1,919.025,6,20.0
103841,96,13,18287.09,1406.6992307692308,87,4.482758620689656
103842,46,47,48699.92,1036.168510638298,580,2.431034482758621
103843,487,23,16344.8,710.6434782608695,206,3.3495145631067964
103844,7,18,19756.78,1097.5988888888887,236,2.288135593220339
103845,5,8,7830.11,978.76375,67,3.582089552238806
103846,22,37,35290.68,953.8021621621622,456,2.4342105263157894
103847,8,8,7428.7,928.5875,68,3.5294117647058822
103848,3,5,3253.4399999999996,650.6879999999999,56,2.6785714285714284
103849,10,20,21488.71,1074.4355,167,3.5928143712574854
103850,90,8,10008.59,1251.07375,30,8.0
103851,39,8,8210.98,1026.3725,93,2.5806451612903225
103852,1,95,87995.88,926.2724210526317,727,3.920220082530949
103853,238,9,9349.15,1038.7944444444445,70,3.8571428571428568
103854,445,13,13281.45,1021.6500000000001,245,1.5918367346938778
103855,310,10,8864.05,886.405,176,1.7045454545454546
103856,470,26,23993.93,922.8434615384615,174,4.482758620689656
103857,34,16,11400.880000000001,712.5550000000001,279,1.7204301075268815
103858,133,5,3494.85,698.97,80,1.875
103859,15,38,29763.61,783.2528947368421,237,4.810126582278481
103860,421,9,8599.41,955.49,136,1.9852941176470589
103861,369,19,15872.05,835.3710526315789,244,2.336065573770492
103862,346,39,37346.3,957.597435897436,330,3.5454545454545454
103863,9,9,6780.21,753.3566666666667,197,1.3705583756345179
103864,200,10,9989.25,998.925,138,2.173913043478261
103865,3,63,62577.79,993.298253968254,519,3.6416184971098264
103866,1,69,59624.01,864.1160869565217,518,3.9961389961389964
103867,253,12,14556.789999999999,1213.0658333333333,135,2.6666666666666665
103868,376,3,3064.76,1021.5866666666667,79,1.139240506329114
103869,212,25,19343.17,773.7267999999999,319,2.3510971786833856
103870,11,27,27045.89,1001.6996296296296,426,1.9014084507042255
103871,1,100,88881.65,888.8164999999999,527,5.692599620493358
103872,49,10,14547.810000000001,1454.7810000000002,27,11.11111111111111
103873,14,16,12704.3,794.01875,127,3.779527559055118
103874,5,22,19459.39,884.5177272727273,266,2.481203007518797
103875,2,24,20013.67,833.9029166666666,200,3.5999999999999996
103876,1,29,28030.77,966.578275862069,665,1.3082706766917294
103877,448,18,16715.38,928.6322222222223,237,2.2784810126582276
103878,489,6,6159.8099999999995,1026.635,77,2.3376623376623376
103879,3,32,29189.94,912.185625,207,4.63768115942029
103880,10,13,10677.67,821.3592307692307,155,2.5161290322580645
103881,73,6,5918.51,986.4183333333334,39,4.615384615384615
103882,20,63,62146.44,986.4514285714287,648,2.9166666666666665
103883,127,16,17459.66,1091.22875,105,4.571428571428571
103884,10,88,78423.02,891.1706818181818,698,3.7822349570200573
103885,129,18,18249.9,1013.8833333333334,133,4.060150375939849
103886,332,28,31587.66,1128.1307142857142,195,4.3076923076923075
103887,334,12,13867.39,1155.6158333333333,209,1.7224880382775118
103888,4,32,33000.56,1031.2675,594,1.6161616161616161
103889,2,35,26538.78,758.2508571428571,260,4.038461538461538
103890,128,4,1131.3799999999999,282.84499999999997,87,1.3793103448275863
103891,201,35,28899.95,825.7128571428572,258,4.069767441860465
103892,322,38,28042.91,737.9713157894737,272,4.1911764705882355
103893,19,4,7753.29,1938.3225,58,2.0689655172413794
103894,3,30,25442.23,848.0743333333334,521,1.727447216890595
103895,150,14,11181.86,798.7042857142858,109,3.853211009174312
103896,1,66,54644.54,827.9475757575758,481,4.116424116424116
103897,221,8,9500.68,1187.585,280,0.8571428571428571
103898,301,17,17977.54,1057.5023529411765,143,3.5664335664335667
103899,107,2,1955.3799999999999,977.6899999999999,18,3.3333333333333335
103900,245,24,18760.96,781.7066666666666,258,2.7906976744186047
103901,171,2,3987.2400000000002,1993.6200000000001,8,7.5
103902,17,16,14883.46,930.21625,169,2.8402366863905324
103903,7,77,78832.3,1023.7961038961039,584,3.955479452054795
103904,15,49,45484.82,928.2616326530613,316,4.651898734177215
103905,402,17,15748.3,926.3705882352941,174,2.931034482758621
103906,3,83,78258.94,942.8787951807229,671,3.7108792846497765
103907,315,26,23901.19,919.2765384615384,375,2.08
103908,207,27,29768.18,1102.5251851851851,227,3.5682819383259914
103909,6,18,15961.28,886.7377777777779,200,2.6999999999999997
103910,1,39,34948.13,896.1058974358974,566,2.067137809187279
103911,3,121,107455.12,888.0588429752065,666,5.45045045045045
103912,9,64,55171.06,862.0478125,434,4.423963133640553
103913,431,9,10347.64,1149.7377777777776,110,2.4545454545454546
103914,2,117,105566.75,902.2799145299145,597,5.8793969849246235
103915,143,7,8729.45,1247.064285714286,81,2.5925925925925926
103916,9,83,77139.47,929.3912048192772,666,3.7387387387387387
103917,3,95,93353.29,982.6662105263157,489,5.828220858895706
103918,28,21,14769.4,703.3047619047619,132,4.7727272727272725
103919,23,95,85498.89,899.9883157894736,515,5.533980582524271
103920,15,22,20111.47,914.1577272727274,430,1.5348837209302324
103921,363,20,19811.7,990.585,309,1.9417475728155338
103922,258,41,42050.23,1025.6153658536587,360,3.4166666666666665
103923,346,32,29756.05,929.8765625,348,2.7586206896551726
103924,8,78,74936.29000000001,960.7216666666668,379,6.174142480211082
103925,1,39,32619.53,836.3982051282051,331,3.5347432024169185
103926,1,49,37571.15,766.7581632653062,436,3.371559633027523
103927,2,110,106945.43,972.2311818181818,633,5.213270142180095
103928,13,51,49672.28,973.966274509804,566,2.7031802120141344
103929,56,4,3174.52,793.63,3,40.0
103930,28,38,43811.44,1152.9326315789474,206,5.533980582524272
103931,3,81,76549.33,945.0534567901235,704,3.451704545454546
103932,16,10,12909.04,1290.904,48,6.25
103933,396,7,7870.6,1124.3714285714286,119,1.7647058823529411
103934,4,70,60943.22,870.6174285714286,409,5.134474327628362
103935,4,98,99938.43,1019.7798979591836,595,4.9411764705882355
103936,182,6,5883.29,980.5483333333333,150,1.2
103937,56,8,6635.51,829.43875,56,4.285714285714286
103938,9,45,47527.85,1056.1744444444444,588,2.2959183673469385
103939,9,28,21577.1,770.6107142857143,214,3.925233644859813
103940,104,9,6762.93,751.4366666666667,52,5.1923076923076925
103941,1,107,105225.13,983.4124299065421,649,4.946070878274268
103942,372,14,14231.83,1016.5592857142857,176,2.3863636363636367
103943,1,76,65877.97,866.8153947368421,690,3.3043478260869565
103944,167,5,3277.6200000000003,655.5240000000001,106,1.4150943396226416
103945,4,69,58249.17,844.1908695652173,650,3.1846153846153844
103946,302,25,22934.38,917.3752000000001,274,2.737226277372263
103947,162,7,5999.700000000001,857.1000000000001,69,3.0434782608695654
103948,43,1,590.22,590.22,1,30.0
103949,34,18,17497.54,972.0855555555556,194,2.783505154639175
103950,90,7,4658.94,665.5628571428571,127,1.6535433070866141
103951,23,17,15240.94,896.5258823529412,266,1.9172932330827066
103952,271,31,34788.25,1122.2016129032259,148,6.283783783783783
103953,6,30,30293.63,1009.7876666666667,394,2.284263959390863
103954,9,27,23937.02,886.5562962962963,307,2.638436482084691
103955,363,1,1128.82,1128.82,1,30.0
103956,15,106,98071.57,925.2034905660378,669,4.753363228699551
103957,255,5,4948.33,989.6659999999999,72,2.0833333333333335
103958,465,5,6293.98,1258.7959999999998,89,1.6853932584269662
103959,27,41,35923.18,876.1751219512195,607,2.026359143327842
103960,273,4,3678.3199999999997,919.5799999999999,104,1.1538461538461537
103961,7,18,13791.58,766.1988888888889,181,2.983425414364641
103962,29,10,10144.460000000001,1014.4460000000001,359,0.8356545961002786
103963,1,16,16022.41,1001.400625,198,2.4242424242424243
103964,190,4,3256.62,814.155,53,2.2641509433962264
103965,3,20,13928.16,696.408,268,2.2388059701492535
103966,3,51,42689.159999999996,837.0423529411764,570,2.6842105263157894
103967,300,4,4895.97,1223.9925,266,0.45112781954887216
103968,6,38,35995.01,947.2371052631579,382,2.984293193717278
103969,400,14,15940.16,1138.5828571428572,180,2.3333333333333335
103970,55,10,10049.22,1004.9219999999999,62,4.838709677419354
103971,21,10,9087.49,908.749,45,6.666666666666667
103972,6,19,16362.39,861.1784210526315,134,4.253731343283582
103973,62,5,3970.86,794.172,29,5.172413793103448
103974,12,25,21800.65,872.0260000000001,268,2.798507462686567
103975,97,17,15211.31,894.7829411764706,120,4.25
103976,3,27,22686.5,840.2407407407408,310,2.6129032258064515
103977,18,18,14367.51,798.195,160,3.375
103978,6,31,25804.72,832.4103225806452,616,1.5097402597402596
103979,200,18,17044.69,946.9272222222221,219,2.4657534246575343
103980,1,48,48665.23,1013.8589583333334,291,4.948453608247423
103981,90,4,4280.54,1070.135,41,2.926829268292683
103982,10,35,34013.0,971.8,261,4.022988505747127
103983,10,14,13141.11,938.6507142857143,245,1.7142857142857144
103984,1,101,96200.91,952.4842574257426,635,4.771653543307086
103985,171,16,18838.49,1177.405625,242,1.9834710743801653
103986,7,32,29292.77,915.3990625,432,2.2222222222222223
103987,1,57,49190.82,862.9968421052631,264,6.477272727272727
103988,473,11,10033.25,912.1136363636364,116,2.8448275862068964
103989,406,10,7877.25,787.725,265,1.1320754716981132
103990,340,17,17491.15,1028.8911764705883,168,3.035714285714286
103991,377,11,8289.42,753.5836363636364,61,5.409836065573771
103992,3,57,62529.27,1097.004736842105,619,2.762520193861066
103993,4,24,22289.05,928.7104166666667,158,4.556962025316456
103994,213,19,15353.58,808.0831578947368,71,8.028169014084506
103995,3,68,64477.1,948.1926470588235,406,5.024630541871921
103996,390,3,3517.21,1172.4033333333334,20,4.5
103997,24,55,49484.97,899.7267272727273,331,4.984894259818732
103998,500,8,9311.48,1163.935,111,2.162162162162162
103999,280,3,3302.5299999999997,1100.8433333333332,68,1.3235294117647058
104000,3,66,68439.7,1036.9651515151515,644,3.0745341614906834
104001,9,9,8751.199999999999,972.3555555555554,82,3.292682926829268
104002,9,2,2010.27,1005.135,23,2.608695652173913
104003,1,83,64702.5,779.5481927710844,595,4.184873949579832
104004,398,13,8467.64,651.3569230769231,196,1.989795918367347
104005,32,24,22562.0,940.0833333333334,235,3.0638297872340425
104006,34,14,13194.449999999999,942.4607142857142,261,1.6091954022988506
104007,30,55,55351.32,1006.3876363636364,395,4.177215189873418
104008,103,9,11108.57,1234.2855555555554,67,4.029850746268656
104009,13,24,18492.03,770.5012499999999,504,1.4285714285714286
104010,2,16,14937.02,933.56375,123,3.9024390243902443
104011,12,66,61576.42,932.9760606060606,658,3.0091185410334345
104012,78,5,2976.7400000000002,595.3480000000001,29,5.172413793103448
104013,173,3,4665.78,1555.26,137,0.6569343065693432
104014,511,11,7506.7699999999995,682.4336363636363,170,1.9411764705882353
104015,416,10,11620.18,1162.018,181,1.6574585635359116
104016,2,19,20043.08,1054.8989473684212,76,7.5
104017,306,2,2394.5,1197.25,23,2.608695652173913
104018,167,16,13074.039999999999,817.1274999999999,159,3.018867924528302
104019,338,11,7902.26,718.3872727272727,87,3.793103448275862
104020,1,47,49735.13,1058.1942553191489,213,6.619718309859155
104021,320,2,1879.26,939.63,85,0.7058823529411764
104022,47,17,16970.61,998.2711764705882,575,0.8869565217391304
104023,95,3,1755.45,585.15,37,2.4324324324324325
104024,27,50,53720.37,1074.4074,554,2.7075812274368234
104025,527,4,2018.63,504.6575,120,1.0
104026,76,9,6742.67,749.1855555555555,74,3.6486486486486487
104027,14,25,19165.23,766.6092,323,2.3219814241486065
104028,4,31,31313.69,1010.1190322580645,247,3.765182186234818
104029,10,41,47395.42,1155.9858536585366,433,2.840646651270208
104030,14,41,38227.42,932.3760975609756,223,5.5156950672645735
104031,8,60,55012.92,916.882,615,2.926829268292683
104032,172,3,2491.9700000000003,830.6566666666668,32,2.8125
104033,257,31,29251.43,943.5945161290323,196,4.744897959183674
104034,59,6,3687.83,614.6383333333333,27,6.666666666666666
104035,48,4,5033.65,1258.4125,72,1.6666666666666667
104036,8,42,45967.36,1094.4609523809524,327,3.853211009174312
104037,2,50,39790.77,795.8154,552,2.717391304347826
104038,15,42,40982.17,975.7659523809523,298,4.228187919463087
104039,51,13,16184.609999999999,1244.9699999999998,209,1.8660287081339713
104040,4,16,17252.850000000002,1078.3031250000001,70,6.857142857142857
104041,367,13,13544.07,1041.8515384615384,130,3.0
104042,5,27,26196.32,970.2340740740741,321,2.5233644859813085
104043,248,12,8618.22,718.185,129,2.7906976744186047
104044,3,13,9557.97,735.2284615384615,233,1.6738197424892705
104045,278,10,5061.05,506.105,72,4.166666666666667
104046,265,53,47223.5,891.0094339622641,387,4.108527131782946
104047,454,16,16273.720000000001,1017.1075000000001,194,2.4742268041237114
104048,102,14,14812.89,1058.0635714285713,136,3.088235294117647
104049,23,18,18782.87,1043.4927777777777,137,3.9416058394160585
104050,34,3,4015.5699999999997,1338.5233333333333,27,3.333333333333333
104051,306,18,20637.53,1146.5294444444444,168,3.2142857142857144
104052,344,25,22536.14,901.4456,263,2.8517110266159693
104053,3,77,69226.47,899.0450649350649,586,3.9419795221843
104054,1,58,57601.25,993.125,641,2.714508580343214
104055,417,24,25318.59,1054.94125,161,4.472049689440994
104056,2,52,59902.56,1151.9723076923076,427,3.6533957845433256
104057,54,1,1342.04,1342.04,1,30.0
104058,380,19,18564.72,977.0905263157896,196,2.9081632653061225
104059,19,4,4560.5599999999995,1140.1399999999999,69,1.7391304347826089
104060,193,42,40131.28,955.5066666666667,296,4.256756756756756
104061,7,63,65606.19,1041.3680952380953,408,4.632352941176471
104062,51,10,8090.39,809.039,94,3.1914893617021276
104063,299,10,7312.57,731.257,248,1.2096774193548385
104064,85,3,1524.2,508.06666666666666,30,3.0
104065,196,3,2919.9300000000003,973.3100000000001,43,2.0930232558139537
104066,7,41,40165.62,979.649268292683,567,2.1693121693121693
104067,5,111,99771.75,898.8445945945946,687,4.847161572052402
104068,512,15,15281.5,1018.7666666666667,185,2.4324324324324325
104069,53,7,8670.23,1238.6042857142857,98,2.142857142857143
104070,7,105,91876.15,875.0109523809523,629,5.007949125596185
104071,9,61,64767.26,1061.7583606557378,707,2.5884016973125883
104073,4,81,74683.74,922.0214814814816,691,3.516642547033285
104074,197,22,20509.15,932.2340909090909,157,4.203821656050955
104075,400,3,1895.95,631.9833333333333,95,0.9473684210526316
104076,230,3,2313.69,771.23,27,3.333333333333333
104077,263,6,8915.77,1485.9616666666668,155,1.161290322580645
104078,2,49,46117.03,941.1638775510204,327,4.495412844036697
104079,56,58,50646.77,873.2201724137931,672,2.5892857142857144
104080,240,12,7433.57,619.4641666666666,185,1.9459459459459458
104081,260,23,19649.579999999998,854.3295652173912,269,2.5650557620817844
104082,3,16,13762.38,860.14875,182,2.6373626373626373
104083,35,2,3035.79,1517.895,23,2.608695652173913
104084,427,8,11919.24,1489.905,63,3.8095238095238093
104085,12,12,11299.56,941.63,163,2.2085889570552144
104086,383,12,11425.65,952.1374999999999,187,1.9251336898395721
104087,30,114,105651.81999999999,926.7703508771929,657,5.205479452054795
104088,10,12,9422.9,785.2416666666667,233,1.5450643776824033
104089,98,5,5017.38,1003.476,31,4.838709677419354
104090,114,3,5578.67,1859.5566666666666,17,5.294117647058823
104091,252,10,9549.49,954.949,154,1.9480519480519478
104092,86,2,2249.99,1124.995,30,2.0
104093,6,19,13565.72,713.9852631578947,61,9.344262295081968
104094,400,23,22322.39,970.5386956521739,244,2.8278688524590168
104095,3,92,82249.49,894.016195652174,503,5.487077534791252
104096,326,40,40217.69,1005.4422500000001,321,3.738317757009346
104097,6,97,91806.46,946.458350515464,515,5.650485436893203
104098,301,6,5871.9800000000005,978.6633333333334,154,1.1688311688311688
104099,14,37,28923.7,781.7216216216217,245,4.530612244897959
104100,88,8,7270.32,908.79,43,5.5813953488372094
104101,281,16,14396.69,899.793125,122,3.934426229508197
104102,3,67,63503.07,947.8070149253731,694,2.8962536023054755
104103,9,20,14302.11,715.1055,395,1.518987341772152
104104,52,32,25693.44,802.92,224,4.285714285714286
104105,202,17,13699.5,805.8529411764706,159,3.207547169811321
104106,3,37,37246.83,1006.6710810810812,345,3.217391304347826
104107,167,11,14920.42,1356.4018181818183,136,2.4264705882352944
104108,2,15,13730.09,915.3393333333333,56,8.035714285714285
104109,337,24,21249.35,885.3895833333332,184,3.913043478260869
104110,21,29,31094.94,1072.2393103448276,226,3.849557522123894
104111,1,30,23686.690000000002,789.5563333333334,170,5.294117647058823
104112,2,13,10223.86,786.4507692307693,74,5.27027027027027
104113,136,2,2031.5700000000002,1015.7850000000001,35,1.7142857142857142
104114,509,20,17920.67,896.0334999999999,210,2.857142857142857
104115,3,26,25051.66,963.5253846153846,223,3.497757847533632
104116,5,24,21199.7,883.3208333333333,131,5.4961832061068705
104117,121,20,15895.82,794.7909999999999,161,3.726708074534162
