CustomerID,Recency,Frequency,Monetary,AvgBasketSize,DistinctProducts,TenureDays,AvgOrderValue,PurchaseFreqPerMonth,Churn,ChurnProbability,ChurnRiskTier
104287,2,3,4064.26,9.384615384615385,12,6,1354.7533333333333,15.0,0,0.08368795,Low
104288,11,38,33916.09,7.777777777777778,65,208,892.5286842105262,5.480769230769231,0,0.06818826,Low
104289,1,4,2557.51,9.571428571428571,7,57,639.3775,2.1052631578947367,0,0.26105377,Low
104290,24,17,14918.95,7.630434782608695,41,292,877.5852941176471,1.7465753424657535,0,0.42004323,Medium
104291,315,12,11945.81,8.833333333333334,31,139,995.4841666666666,2.5899280575539567,1,0.9762793,High
104292,9,55,56584.58,7.491017964071856,93,431,1028.8105454545455,3.82830626450116,0,0.02632239,Low
104293,1,4,6217.29,9.071428571428571,14,4,1554.3225,30.0,0,0.08368795,Low
104294,5,10,7038.68,7.222222222222222,15,83,703.868,3.6144578313253013,0,0.19040424,Low
104295,7,85,82780.21,7.346153846153846,106,477,973.8848235294118,5.345911949685535,0,0.023160473,Low
104296,5,55,49001.36,7.457746478873239,83,412,890.9338181818182,4.0048543689320395,0,0.026419532,Low
104297,72,26,28897.2,7.5625,62,239,1111.4307692307693,3.2635983263598325,1,0.9090578,High
104298,48,11,11108.84,7.645161290322581,28,101,1009.8945454545454,3.267326732673267,1,0.82310057,High
104300,0,11,9293.93,8.133333333333333,28,52,844.9027272727272,6.346153846153846,0,0.08802307,Low
104301,0,21,20513.9,7.032786885245901,48,110,976.852380952381,5.7272727272727275,0,0.05336734,Low
104302,4,56,47448.66,7.425806451612903,92,321,847.2975,5.233644859813085,0,0.028431283,Low
104306,8,2,3195.3599999999997,8.428571428571429,7,1,1597.6799999999998,60.0,0,0.1140461,Low
104307,35,31,28817.77,7.117647058823529,62,333,929.6054838709678,2.7927927927927927,0,0.49372005,Medium
104308,157,11,12747.5,7.828571428571428,30,298,1158.8636363636363,1.1073825503355705,1,0.9733191,High
104310,2,46,33944.37,7.191304347826087,74,274,737.9210869565218,5.036496350364963,0,0.032139756,Low
104311,17,14,15269.23,7.7368421052631575,31,259,1090.6592857142857,1.6216216216216217,0,0.37881058,Medium
104312,3,9,8466.57,8.142857142857142,25,35,940.73,7.7142857142857135,0,0.08616208,Low
104313,2,93,91620.02,7.809322033898305,99,499,985.1615053763442,5.591182364729459,0,0.020860659,Low
104314,0,95,84450.92,7.257575757575758,110,512,888.9570526315789,5.56640625,0,0.020860659,Low
104315,49,25,25425.89,7.391304347826087,47,422,1017.0355999999999,1.7772511848341233,0,0.29591706,Low
104316,257,16,10690.19,6.7631578947368425,33,136,668.136875,3.5294117647058822,1,0.9770408,High
104317,167,33,33700.04,6.979591836734694,70,289,1021.2133333333334,3.42560553633218,1,0.97595143,High
104318,100,2,2311.7000000000003,8.428571428571429,7,5,1155.8500000000001,12.0,0,0.9262891,High
104319,4,16,9565.48,6.675,34,115,597.8425,4.173913043478261,0,0.1324291,Low
104320,5,7,7243.4,7.0,18,38,1034.7714285714285,5.526315789473684,1,0.09867166,Low
104321,4,21,21489.07,6.953846153846154,51,113,1023.2890476190476,5.575221238938053,0,0.0585564,Low
104322,8,10,8145.82,8.571428571428571,18,170,814.582,1.7647058823529411,0,0.3253142,Medium
104324,6,5,3522.59,7.769230769230769,13,32,704.518,4.6875,0,0.12313662,Low
104325,1,40,35431.19,6.972972972972973,77,337,885.77975,3.560830860534125,0,0.04488772,Low
104326,8,60,66167.08,8.304878048780488,89,403,1102.7846666666667,4.466501240694789,0,0.031644892,Low
104327,11,2,1231.29,6.6,5,25,615.645,2.4,0,0.31667915,Medium
104329,3,49,38540.92,7.508064516129032,79,348,786.549387755102,4.224137931034483,0,0.037335686,Low
104330,25,22,17671.74,6.883333333333334,51,334,803.2609090909092,1.9760479041916168,0,0.22571725,Low
104331,165,17,13851.32,7.111111111111111,39,158,814.7835294117647,3.2278481012658227,1,0.9767097,High
104332,0,34,34547.53,6.836538461538462,71,470,1016.1038235294118,2.170212765957447,0,0.029967315,Low
104333,2,8,6829.7,6.461538461538462,24,103,853.7125,2.330097087378641,1,0.2570619,Low
104334,10,31,25761.47,6.535714285714286,59,247,831.0151612903226,3.765182186234818,0,0.13435227,Low
104335,1,42,34198.07,7.857142857142857,73,279,814.2397619047618,4.516129032258064,0,0.03702195,Low
104336,62,24,22733.32,7.157894736842105,62,366,947.2216666666667,1.9672131147540985,1,0.83938694,High
104338,38,1,1552.11,9.666666666666666,3,1,1552.11,30.0,0,0.24228287,Low
104339,26,20,12509.45,8.222222222222221,31,299,625.4725000000001,2.0066889632107023,0,0.45531446,Medium
104340,56,48,40363.63,7.523809523809524,80,375,840.9089583333333,3.84,1,0.79434675,High
104341,4,60,64085.69,7.830508474576271,97,377,1068.0948333333333,4.774535809018568,0,0.02526525,Low
104342,20,17,15847.76,8.13953488372093,36,213,932.2211764705883,2.3943661971830985,0,0.3975672,Medium
104344,3,1,314.84,5.666666666666667,3,1,314.84,30.0,0,0.11294571,Low
104346,64,14,12706.17,6.72093023255814,38,120,907.5835714285714,3.5,1,0.8740258,High
104347,134,18,14911.03,6.976190476190476,39,291,828.3905555555556,1.8556701030927836,1,0.9757958,High
104348,89,22,20488.36,7.466666666666667,47,292,931.289090909091,2.26027397260274,1,0.93221796,High
104349,2,32,37722.3,7.509803921568627,64,282,1178.821875,3.404255319148936,0,0.06344418,Low
104350,3,46,49267.64,8.0,77,470,1071.035652173913,2.9361702127659575,0,0.024709018,Low
104351,116,4,4500.3,6.928571428571429,14,74,1125.075,1.6216216216216215,1,0.977001,High
104352,55,23,20982.46,7.147540983606557,45,473,912.2808695652174,1.4587737843551796,0,0.2790589,Low
104353,3,77,78542.7,7.469026548672566,102,496,1020.035064935065,4.657258064516129,0,0.02190651,Low
104354,6,9,8206.92,6.592592592592593,26,80,911.88,3.375,1,0.2232142,Low
104355,188,12,10950.57,7.896551724137931,29,109,912.5475,3.302752293577982,1,0.9770408,High
104357,6,3,3354.42,6.888888888888889,9,7,1118.14,12.857142857142858,0,0.096337184,Low
104358,176,5,6763.54,9.142857142857142,13,168,1352.708,0.8928571428571429,1,0.9714012,High
104359,23,1,757.21,6.333333333333333,3,1,757.21,30.0,0,0.20161709,Low
104360,2,22,22393.9,7.384615384615385,52,109,1017.9045454545455,6.055045871559633,0,0.045538988,Low
104361,25,19,15056.31,6.74,40,420,792.4373684210526,1.3571428571428572,0,0.09176324,Low
104362,14,24,24515.37,6.675324675324675,55,137,1021.47375,5.255474452554745,0,0.15207021,Low
104363,199,13,14198.28,8.333333333333334,30,134,1092.1753846153847,2.9104477611940296,1,0.9768059,High
104364,177,10,8156.06,6.925925925925926,25,314,815.606,0.9554140127388535,1,0.9744153,High
104365,0,81,85447.39,7.697872340425532,103,364,1054.906049382716,6.675824175824176,0,0.022075133,Low
104366,46,22,21970.100000000002,7.982456140350878,52,351,998.6409090909092,1.8803418803418805,1,0.727008,High
104367,22,6,4560.04,7.157894736842105,19,62,760.0066666666667,2.9032258064516125,0,0.53122514,Medium
104368,58,19,14224.51,6.375,40,208,748.6584210526316,2.7403846153846154,1,0.85468,High
104369,6,44,38949.35,7.095652173913043,74,426,885.2125,3.098591549295775,0,0.032303642,Low
104370,12,29,30518.51,7.865168539325842,66,226,1052.3624137931033,3.849557522123894,0,0.14471626,Low
104372,0,11,9741.94,7.642857142857143,25,53,885.6309090909091,6.226415094339623,0,0.085450836,Low
104373,91,30,29293.38,7.282608695652174,64,368,976.446,2.4456521739130435,1,0.9644541,High
104374,247,8,6230.42,5.615384615384615,23,143,778.8025,1.6783216783216783,1,0.9771802,High
104375,89,16,14532.99,6.763636363636364,45,100,908.311875,4.8,1,0.931513,High
104376,31,10,7128.35,7.190476190476191,20,141,712.835,2.127659574468085,0,0.56370467,Medium
104377,10,9,10684.83,7.6521739130434785,20,52,1187.2033333333334,5.1923076923076925,0,0.14887036,Low
104378,91,20,22566.69,8.446428571428571,40,242,1128.3345,2.479338842975207,1,0.9682261,High
104380,30,21,18168.46,7.381818181818182,40,297,865.1647619047619,2.121212121212121,0,0.52163535,Medium
104381,5,21,20893.2,8.178571428571429,45,128,994.9142857142857,4.921875,0,0.07117246,Low
104382,1,17,17681.28,6.884615384615385,39,165,1040.075294117647,3.090909090909091,0,0.16029392,Low
104384,18,37,40293.01,7.64957264957265,75,285,1089.0002702702702,3.8947368421052633,0,0.18730572,Low
104385,5,8,7340.09,7.130434782608695,21,173,917.51125,1.3872832369942196,0,0.2878977,Low
104387,3,67,61233.42,7.356756756756757,95,390,913.9316417910447,5.153846153846154,0,0.020899037,Low
104388,19,5,4974.83,8.0,14,89,994.966,1.6853932584269662,1,0.4703264,Medium
104389,6,44,40021.96,7.760683760683761,73,255,909.59,5.176470588235294,0,0.04209142,Low
104390,36,36,38844.49,7.650943396226415,73,347,1079.013611111111,3.112391930835735,0,0.3273508,Medium
104391,6,8,8881.1,8.074074074074074,20,104,1110.1375,2.3076923076923075,0,0.29658422,Low
104392,294,17,19357.29,7.745098039215686,45,238,1138.664117647059,2.142857142857143,1,0.9768059,High
104393,5,16,19045.45,7.0,39,162,1190.340625,2.962962962962963,0,0.18268678,Low
104395,8,2,485.4599999999999,6.333333333333333,3,2,242.72999999999996,30.0,0,0.123267114,Low
104396,2,19,19757.29,7.15,49,100,1039.8573684210526,5.7,0,0.055014413,Low
104397,2,36,35950.86,7.515151515151516,70,183,998.635,5.901639344262295,0,0.03223372,Low
104399,21,36,34467.62,7.912087912087912,63,265,957.433888888889,4.0754716981132075,0,0.2590861,Low
104400,223,11,13373.97,7.486486486486487,31,160,1215.8154545454545,2.0625,1,0.97582835,High
104401,27,23,24796.5,8.5625,46,159,1078.108695652174,4.339622641509434,0,0.39033803,Medium
104402,5,15,7930.13,7.363636363636363,30,144,528.6753333333334,3.125,0,0.23028506,Low
104403,3,26,30197.1,7.579545454545454,63,191,1161.426923076923,4.0837696335078535,0,0.059451092,Low
104404,5,7,3881.33,6.0625,16,75,554.4757142857143,2.8,0,0.28953397,Low
104405,161,5,7445.37,6.777777777777778,17,225,1489.074,0.6666666666666666,1,0.9735014,High
104406,9,16,13978.41,6.681818181818182,38,354,873.650625,1.3559322033898304,0,0.14919342,Low
104407,2,62,57543.86,7.75,92,325,928.1267741935484,5.723076923076923,0,0.024381055,Low
104408,11,8,8182.62,7.0,18,92,1022.8275,2.608695652173913,0,0.3490029,Medium
104409,5,14,10610.81,6.636363636363637,29,116,757.915,3.6206896551724137,0,0.15264401,Low
104411,14,4,5117.06,7.133333333333334,13,45,1279.265,2.6666666666666665,0,0.4156568,Medium
104412,69,27,23890.31,7.661764705882353,56,207,884.8262962962964,3.913043478260869,1,0.9215988,High
104413,0,15,10614.8,7.0,30,250,707.6533333333333,1.7999999999999998,0,0.1844395,Low
104415,21,2,1273.95,4.333333333333333,6,9,636.975,6.666666666666667,1,0.24303503,Low
104416,139,52,46459.12,7.409722222222222,85,374,893.4446153846154,4.171122994652406,1,0.96717304,High
104417,119,3,2493.7599999999998,6.714285714285714,7,39,831.2533333333332,2.3076923076923075,1,0.9763524,High
104418,224,3,2590.85,6.375,7,140,863.6166666666667,0.6428571428571428,1,0.9785751,High
104419,2,53,47165.64,7.6992481203007515,78,284,889.9177358490566,5.598591549295775,0,0.024381055,Low
104421,6,30,24208.79,7.125,61,339,806.9596666666667,2.654867256637168,0,0.07179842,Low
104422,178,5,2218.4500000000003,5.833333333333333,11,62,443.69000000000005,2.419354838709677,1,0.97724354,High
104424,3,2,1404.69,6.0,4,1,702.345,60.0,0,0.10768975,Low
104426,73,1,1163.68,7.333333333333333,3,1,1163.68,30.0,0,0.77705824,High
104427,10,3,2083.2799999999997,7.333333333333333,6,13,694.4266666666666,6.9230769230769225,0,0.12792182,Low
104428,26,19,15950.74,6.816326530612245,38,227,839.5126315789473,2.511013215859031,0,0.4697195,Medium
104429,300,4,3082.3500000000004,7.7,10,81,770.5875000000001,1.4814814814814814,1,0.97752804,High
104430,13,2,1745.49,10.0,3,49,872.745,1.2244897959183674,0,0.39451817,Medium
104431,7,9,11445.66,6.769230769230769,24,40,1271.74,6.75,0,0.11809081,Low
104432,10,3,4747.74,7.1,10,26,1582.58,3.4615384615384612,0,0.20460734,Low
104433,5,24,30108.09,8.337837837837839,55,195,1254.50375,3.6923076923076925,0,0.08699739,Low
104434,4,13,14974.6,7.441860465116279,37,483,1151.8923076923077,0.8074534161490683,0,0.07094624,Low
104436,1,8,8858.05,8.28,24,90,1107.25625,2.6666666666666665,1,0.26308694,Low
104437,4,31,33000.0,7.416666666666667,69,528,1064.516129032258,1.7613636363636362,0,0.031176116,Low
104438,54,19,20657.73,7.490566037735849,44,323,1087.248947368421,1.7647058823529411,1,0.7969149,High
104439,3,5,6525.2300000000005,7.0625,14,25,1305.046,6.0,0,0.08401199,Low
104440,35,2,3207.25,7.0,9,1,1603.625,60.0,0,0.31435588,Medium
104441,83,5,2633.37,4.333333333333333,11,130,526.674,1.153846153846154,1,0.91028297,High
104442,16,18,17840.95,7.0,43,248,991.1638888888889,2.1774193548387095,0,0.33079877,Medium
104444,18,12,15615.17,9.243243243243244,33,94,1301.2641666666666,3.8297872340425534,0,0.2686648,Low
104445,50,3,1089.02,5.857142857142857,7,63,363.00666666666666,1.4285714285714286,0,0.7682027,High
104446,34,26,23687.81,7.405797101449275,52,370,911.0696153846154,2.108108108108108,0,0.28190055,Low
104447,3,56,51665.12,7.824324324324325,85,530,922.5914285714287,3.1698113207547167,0,0.024736857,Low
104448,3,4,2011.87,9.285714285714286,7,22,502.9675,5.454545454545455,0,0.098580025,Low
104449,4,18,13247.04,5.9361702127659575,40,74,735.9466666666667,7.297297297297297,0,0.09072431,Low
104451,5,43,45134.92,7.841666666666667,75,182,1049.6493023255814,7.0879120879120885,0,0.032820206,Low
104452,2,10,9295.08,7.785714285714286,25,86,929.508,3.488372093023256,0,0.16362296,Low
104453,4,80,80753.81,7.502145922746781,106,381,1009.4226249999999,6.299212598425197,0,0.025246156,Low
104454,25,8,7197.72,8.173913043478262,20,205,899.715,1.1707317073170733,0,0.51476365,Medium
104455,1,71,63016.35,7.139175257731959,100,451,887.5542253521127,4.722838137472284,0,0.021897225,Low
104456,1,65,60929.25,7.4222222222222225,91,458,937.373076923077,4.257641921397379,0,0.023542069,Low
104457,1,14,15534.880000000001,9.35,33,271,1109.6342857142859,1.5498154981549817,0,0.15456511,Low
104458,384,7,5461.78,7.611111111111111,16,101,780.2542857142856,2.0792079207920793,1,0.97732717,High
104459,38,3,2626.59,7.666666666666667,6,59,875.5300000000001,1.5254237288135595,0,0.63201296,High
104460,0,75,69920.38,6.835680751173709,108,370,932.2717333333334,6.081081081081081,0,0.022388157,Low
104461,13,33,28270.489999999998,7.215909090909091,61,212,856.6815151515151,4.669811320754717,0,0.13874505,Low
104462,12,3,4562.62,8.2,10,40,1520.8733333333332,2.25,0,0.38067332,Medium
104463,254,39,33990.39,7.029411764705882,68,274,871.5484615384615,4.27007299270073,1,0.9731531,High
104464,148,1,461.81,4.0,2,1,461.81,30.0,1,0.9536713,High
104465,13,40,36613.95,7.339285714285714,71,418,915.3487499999999,2.8708133971291865,0,0.04631121,Low
104466,33,21,19429.46,7.672727272727273,48,436,925.212380952381,1.444954128440367,0,0.10180582,Low
104467,1,14,13524.73,7.609756097560975,37,88,966.0521428571428,4.772727272727273,0,0.073250584,Low
104468,106,12,12587.66,7.8125,28,107,1048.9716666666666,3.364485981308411,1,0.9767097,High
104469,1,41,36235.76,7.798076923076923,76,176,883.799024390244,6.988636363636364,0,0.026585408,Low
104470,0,8,9884.34,6.407407407407407,24,34,1235.5425,7.0588235294117645,0,0.081901334,Low
104471,22,4,3583.7200000000003,6.636363636363637,11,6,895.9300000000001,20.0,0,0.20554073,Low
104472,87,42,34242.54,7.345132743362832,78,386,815.2985714285714,3.2642487046632125,1,0.92561877,High
104473,9,33,29427.3,6.877551020408164,72,259,891.7363636363636,3.8223938223938227,0,0.096049726,Low
104474,123,4,4925.7699999999995,9.3,10,40,1231.4424999999999,3.0,1,0.9735381,High
104475,2,75,78165.79,7.81651376146789,105,361,1042.2105333333332,6.232686980609419,0,0.022075133,Low
104476,56,4,6293.5599999999995,7.928571428571429,14,118,1573.3899999999999,1.0169491525423728,1,0.81901234,High
104477,11,1,448.3,3.75,4,1,448.3,30.0,0,0.15401101,Low
104478,33,2,1845.19,8.5,4,6,922.595,10.0,0,0.29420403,Low
104479,145,7,7289.04,9.666666666666666,15,189,1041.2914285714285,1.1111111111111112,1,0.9767998,High
104480,2,25,21611.19,6.542857142857143,51,118,864.4476,6.3559322033898304,0,0.046780884,Low
104481,257,12,13376.52,7.564102564102564,31,224,1114.71,1.6071428571428572,1,0.97665566,High
104482,270,13,11023.23,7.4523809523809526,35,143,847.9407692307692,2.7272727272727275,1,0.9770408,High
104483,2,35,36129.85,7.801980198019802,68,291,1032.2814285714285,3.6082474226804124,0,0.06193293,Low
104484,28,8,7908.18,8.5,15,108,988.5225,2.2222222222222223,0,0.54360956,Medium
104485,5,16,19319.079999999998,8.215686274509803,42,209,1207.4424999999999,2.2966507177033493,0,0.17219436,Low
104486,220,21,11077.03,6.8431372549019605,42,166,527.4776190476191,3.7951807228915664,1,0.9770408,High
104487,0,61,49121.159999999996,7.226415094339623,89,402,805.2649180327868,4.552238805970149,0,0.023894947,Low
104488,2,64,62150.13,7.236263736263736,90,309,971.09578125,6.213592233009709,0,0.024381055,Low
104490,41,14,17006.17,7.355555555555555,36,217,1214.7264285714284,1.935483870967742,1,0.7172419,High
104491,7,36,33593.17,7.8686868686868685,70,352,933.1436111111111,3.0681818181818183,0,0.06482669,Low
104492,5,20,16188.79,7.711538461538462,38,111,809.4395000000001,5.405405405405405,0,0.08047187,Low
104493,16,52,49420.67,7.744827586206896,89,441,950.3974999999999,3.537414965986395,0,0.033602037,Low
104494,1,71,59612.29,6.936274509803922,101,494,839.6097183098592,4.3117408906882595,0,0.02248252,Low
104495,90,1,1917.25,8.6,5,1,1917.25,30.0,1,0.918845,High
104496,139,36,31398.75,7.107843137254902,66,381,872.1875,2.834645669291339,1,0.970411,High
104497,124,15,11877.09,6.8108108108108105,32,324,791.806,1.3888888888888888,1,0.9740932,High
104498,140,28,26364.14,7.035294117647059,64,212,941.5764285714286,3.9622641509433962,1,0.9767097,High
104499,120,30,29431.989999999998,8.539473684210526,56,233,981.0663333333333,3.8626609442060085,1,0.9759376,High
104500,1,25,24480.75,7.333333333333333,46,139,979.23,5.395683453237409,0,0.05009167,Low
104501,200,4,1841.67,8.25,4,29,460.4175,4.137931034482759,1,0.9758478,High
104502,6,14,10001.32,7.625,30,120,714.38,3.5,0,0.16632031,Low
104503,7,35,35390.96,7.28,71,348,1011.1702857142857,3.0172413793103448,0,0.0665687,Low
104504,93,41,44572.04,7.663865546218488,73,310,1087.1229268292684,3.9677419354838706,1,0.9689789,High
104505,62,2,3859.42,8.571428571428571,7,23,1929.71,2.608695652173913,1,0.80129254,High
104506,403,7,3621.81,6.133333333333334,13,70,517.4014285714286,3.0,1,0.97724354,High
104507,8,30,28663.87,7.626506024096385,59,438,955.4623333333333,2.0547945205479454,0,0.041229717,Low
104508,1,13,11239.99,7.45,33,211,864.6146153846154,1.8483412322274881,0,0.18630703,Low
104509,85,4,4629.23,7.384615384615385,12,28,1157.3075,4.285714285714286,1,0.9117099,High
104510,1,38,34873.97,7.422018348623853,67,203,917.736052631579,5.615763546798029,0,0.03223372,Low
104511,257,13,17240.7,7.787234042553192,38,205,1326.2076923076925,1.902439024390244,1,0.9712593,High
104513,64,10,6365.610000000001,6.5,19,86,636.561,3.488372093023256,1,0.87689435,High
104514,29,4,3890.62,6.571428571428571,13,75,972.655,1.6,1,0.56173456,Medium
104516,11,3,1900.99,6.125,6,33,633.6633333333333,2.727272727272727,1,0.3520503,Medium
104517,6,5,2971.34,7.25,12,7,594.268,21.428571428571427,0,0.10429495,Low
104518,303,12,14091.869999999999,8.583333333333334,34,162,1174.3225,2.222222222222222,1,0.9750277,High
104521,46,16,13491.619999999999,7.447368421052632,32,134,843.2262499999999,3.582089552238806,1,0.82256955,High
104522,4,25,24194.91,6.246753246753247,55,156,967.7964,4.8076923076923075,0,0.059746545,Low
104523,267,17,19598.86,8.520833333333334,39,164,1152.874117647059,3.1097560975609757,1,0.9754293,High
104524,4,49,51098.76,7.620689655172414,85,336,1042.831836734694,4.375,0,0.030219667,Low
104525,68,17,16449.97,7.681818181818182,37,224,967.6452941176472,2.2767857142857144,1,0.85895836,High
104526,0,23,15985.96,7.7924528301886795,42,233,695.0417391304347,2.96137339055794,0,0.14472422,Low
104529,5,75,71827.6,7.816326530612245,95,450,957.7013333333334,5.0,0,0.021839922,Low
104530,14,32,32401.88,7.467391304347826,63,142,1012.55875,6.76056338028169,0,0.10570575,Low
104531,24,5,5295.47,7.647058823529412,17,78,1059.094,1.923076923076923,1,0.5323603,Medium
104532,146,16,17739.52,8.133333333333333,37,332,1108.72,1.4457831325301205,1,0.9734606,High
104533,13,30,23358.65,6.293333333333333,54,312,778.6216666666667,2.8846153846153846,0,0.24306272,Low
104536,4,7,4443.98,6.684210526315789,19,51,634.8542857142857,4.11764705882353,0,0.1618791,Low
104537,4,44,42671.49,7.767241379310345,71,289,969.8065909090909,4.567474048442906,0,0.04518312,Low
104538,102,29,29609.03,7.623376623376624,57,272,1021.0010344827585,3.198529411764706,1,0.97206604,High
104539,81,15,13549.869999999999,7.3,33,211,903.3246666666666,2.132701421800948,1,0.9329931,High
104540,9,16,14766.77,7.674418604651163,38,104,922.923125,4.615384615384615,0,0.13027701,Low
104541,5,27,23489.46,7.925373134328358,49,352,869.98,2.3011363636363638,0,0.07517938,Low
104542,162,10,8083.95,6.8076923076923075,26,98,808.395,3.061224489795918,1,0.97714907,High
104543,113,9,11727.210000000001,8.0,26,67,1303.0233333333335,4.029850746268656,1,0.9702833,High
104544,7,3,3091.23,7.125,8,28,1030.41,3.2142857142857144,0,0.24057592,Low
104546,155,33,35862.75,7.836538461538462,71,350,1086.75,2.8285714285714287,1,0.9693667,High
104547,10,8,5087.42,7.090909090909091,22,156,635.9275,1.5384615384615383,0,0.3545749,Medium
104548,1,26,29855.13,8.178082191780822,55,150,1148.2742307692308,5.2,0,0.05016549,Low
104549,16,5,6097.11,8.4,15,33,1219.422,4.545454545454545,0,0.1841558,Low
104550,37,25,23244.01,7.169014084507042,56,386,929.7603999999999,1.9430051813471503,0,0.22937652,Low
104551,46,15,12813.53,7.0227272727272725,37,152,854.2353333333334,2.960526315789474,0,0.81485677,High
104552,1,23,24591.2,7.904761904761905,49,424,1069.182608695652,1.6273584905660379,0,0.04233235,Low
104553,239,10,11176.41,8.142857142857142,25,246,1117.641,1.2195121951219514,1,0.9776105,High
104554,15,52,48552.9,7.897058823529412,80,360,933.7096153846154,4.333333333333333,0,0.05113263,Low
104555,1,19,19595.45,7.754716981132075,42,151,1031.3394736842106,3.774834437086093,0,0.09743608,Low
104556,12,55,50831.39,6.928104575163399,84,227,924.2070909090909,7.2687224669603525,0,0.06164497,Low
104557,2,27,22619.32,6.732394366197183,58,144,837.7525925925926,5.625,0,0.041221056,Low
104558,2,31,30276.329999999998,8.096774193548388,69,213,976.6558064516129,4.366197183098592,0,0.041274913,Low
104559,25,6,6615.969999999999,6.95,19,102,1102.6616666666666,1.7647058823529411,0,0.5328693,Medium
104560,13,15,15602.71,7.7073170731707314,37,92,1040.1806666666666,4.891304347826087,1,0.17960465,Low
104561,6,14,13064.76,8.303030303030303,28,314,933.1971428571429,1.3375796178343948,0,0.18708259,Low
104562,14,64,59950.9,7.5027027027027025,96,408,936.7328125,4.705882352941177,0,0.033142474,Low
104563,13,13,11142.42,8.071428571428571,27,332,857.1092307692307,1.1746987951807228,0,0.28026927,Low
104565,13,29,23230.54,7.121621621621622,56,312,801.0531034482759,2.7884615384615383,1,0.24717204,Low
104567,0,70,56979.06,7.256983240223463,96,517,813.9865714285714,4.061895551257253,0,0.023227625,Low
104569,184,7,6983.18,7.130434782608695,22,225,997.5971428571429,0.9333333333333333,1,0.9776105,High
104570,6,102,88996.88,7.270370370370371,104,471,872.5184313725491,6.496815286624204,0,0.021403912,Low
104571,7,45,34457.55,6.683760683760684,75,329,765.7233333333334,4.103343465045593,0,0.07276936,Low
104572,16,39,33282.07,7.408163265306122,70,450,853.3864102564103,2.6,0,0.04508031,Low
104573,1,30,28346.52,7.518072289156627,64,199,944.884,4.522613065326633,0,0.039750963,Low
104574,10,11,15464.11,9.794117647058824,33,60,1405.828181818182,5.5,0,0.12535699,Low
104576,22,13,10315.34,6.676470588235294,31,149,793.4876923076923,2.61744966442953,1,0.507682,Medium
104577,9,7,8111.74,7.739130434782608,22,49,1158.82,4.285714285714286,0,0.14219718,Low
104578,0,3,4108.7699999999995,6.444444444444445,9,93,1369.59,0.9677419354838709,0,0.26079944,Low
104579,9,17,19803.329999999998,7.709090909090909,44,190,1164.9017647058822,2.6842105263157894,0,0.23892944,Low
104581,42,2,4039.53,9.25,8,2,2019.765,30.0,0,0.29259095,Low
104582,103,30,24136.77,7.1625,56,331,804.559,2.719033232628399,1,0.9752,High
104583,13,59,57016.77,7.934640522875817,86,232,966.3859322033898,7.629310344827586,0,0.06861792,Low
104584,34,7,6850.21,9.666666666666666,15,41,978.6014285714285,5.121951219512195,0,0.35247764,Medium
104585,341,19,15695.04,7.204081632653061,42,151,826.0547368421053,3.774834437086093,1,0.9768059,High
104586,174,16,12035.66,6.186046511627907,39,263,752.22875,1.8250950570342204,1,0.97679615,High
104587,21,1,1773.1999999999998,11.0,2,1,1773.1999999999998,30.0,1,0.17429674,Low
104588,0,41,38296.84,7.154471544715447,81,226,934.0692682926829,5.442477876106195,0,0.02495054,Low
104589,0,14,14056.52,7.805555555555555,29,67,1004.0371428571428,6.26865671641791,0,0.06379786,Low
104590,28,18,21335.46,7.872727272727273,42,344,1185.3033333333333,1.569767441860465,0,0.22019418,Low
104591,3,6,6427.889999999999,9.058823529411764,17,66,1071.3149999999998,2.727272727272727,0,0.2566618,Low
104594,134,15,15383.41,7.17948717948718,32,201,1025.5606666666667,2.2388059701492535,1,0.9767097,High
104595,7,2,1760.08,7.0,5,3,880.04,20.0,0,0.11806257,Low
104598,4,16,17410.48,7.42,40,73,1088.155,6.575342465753425,0,0.069116995,Low
104599,2,67,62437.04,7.352631578947369,99,509,931.896119402985,3.9489194499017684,0,0.022338992,Low
104600,2,16,12057.47,7.853658536585366,35,74,753.591875,6.486486486486486,0,0.07116876,Low
104602,6,43,37985.99,7.142857142857143,69,303,883.3951162790697,4.257425742574258,0,0.06117459,Low
104603,29,7,4823.44,7.230769230769231,12,120,689.0628571428571,1.75,0,0.5573746,Medium
104604,0,44,35929.58,7.768,74,323,816.5813636363637,4.086687306501548,0,0.052673403,Low
104605,34,10,14430.26,9.030303030303031,31,113,1443.026,2.6548672566371683,0,0.48197615,Medium
104606,0,39,43627.53,7.672,73,336,1118.6546153846155,3.482142857142857,0,0.043521937,Low
104607,8,11,13615.41,7.972972972972973,32,121,1237.7645454545454,2.7272727272727275,0,0.3028292,Medium
104608,28,16,20970.59,7.4,43,186,1310.661875,2.5806451612903225,0,0.51439184,Medium
104609,40,36,34399.78,7.663716814159292,74,325,955.5494444444444,3.323076923076923,1,0.6965391,High
104610,1,7,5090.81,6.0,14,57,727.2585714285715,3.68421052631579,0,0.15128581,Low
104611,24,50,51320.02,7.483221476510067,85,318,1026.4004,4.716981132075472,0,0.17158392,Low
104612,120,5,5590.5599999999995,7.055555555555555,16,61,1118.1119999999999,2.459016393442623,1,0.97714907,High
104615,0,21,14610.29,6.696428571428571,45,143,695.7280952380953,4.405594405594406,0,0.07681367,Low
