Date,Revenue,Orders,UnitsSold,Revenue_lag1,Revenue_lag7,Revenue_lag14,Revenue_lag30,Revenue_roll7_mean,Revenue_roll7_std,Revenue_roll14_mean,Revenue_roll14_std,Revenue_roll30_mean,Revenue_roll30_std,DayOfWeek,IsWeekend,Month,Revenue_diff1
2024-03-08,254748.63,261,5555,227909.57,270530.29,222881.76,216793.78,247022.07857142857,11909.417363799988,246466.24071428573,15579.47101302258,242177.52966666667,13893.632772886702,4,0,3,26839.059999999998
2024-03-09,254814.44,277,5566,254748.63,252515.34,237554.94,230770.22,247350.5214285714,12116.07186212514,247699.06214285715,15502.75953360981,242979.0036666667,13906.401266011331,5,1,3,65.80999999999767
2024-03-10,222284.59,248,5078,254814.44,250154.56,264285.47,232978.84,243369.0971428572,15222.085352543672,244698.99928571424,16098.5985526723,242622.52866666668,14302.995996554984,6,1,3,-32529.850000000006
2024-03-11,237828.37,268,5288,222284.59,261876.73,250255.87,230904.6,239933.6171428571,12882.939741927132,243811.32071428577,16111.244255252606,242853.321,14162.567578311422,0,0,3,15543.779999999999
2024-03-12,270967.86,286,6064,237828.37,247765.7,248813.27,231570.35,243248.21142857143,17419.80567843917,245393.79142857145,17654.456025732983,244166.57133333333,14888.267039046268,1,0,3,33139.48999999999
2024-03-13,272266.1,282,5976,270967.86,234184.02,238783.65,241666.78,248688.50857142857,19888.850474237563,247785.395,18913.137232319605,245186.54866666667,15735.17727140734,2,0,3,1298.2399999999907
2024-03-14,239538.99,258,5346,272266.1,227909.57,211149.33,237315.1,250349.85428571427,18284.907957003605,249813.2278571429,15976.955353979964,245260.67833333332,15702.019052769858,3,0,3,-32727.109999999986
2024-03-15,234384.95,267,5274,239538.99,254748.63,270530.29,244302.15,247440.75714285712,19071.427895056073,247231.4178571429,15276.767238876886,244930.105,15826.791989868289,4,0,3,-5154.039999999979
2024-03-16,292895.74,297,6332,234384.95,254814.44,252515.34,220020.65,252880.9428571429,25777.674756663404,250115.73214285713,19562.082128233335,247359.27466666664,17387.399550267706,5,1,3,58510.78999999998
2024-03-17,199806.52,231,4741,292895.74,222284.59,250154.56,252761.28,249669.79,31079.221702820443,246519.44357142856,23736.89919072668,245594.116,19392.442086002964,6,1,3,-93089.22
2024-03-18,245394.47,267,5450,199806.52,237828.37,261876.73,241564.37,250750.66142857145,30728.350867151647,245342.13928571428,23321.729163412485,245721.786,19377.599499514712,0,0,3,45587.95000000001
2024-03-19,248910.39,266,5559,245394.47,270967.86,247765.7,237463.21,247599.5942857143,29412.401562298415,245423.90285714288,23332.883428118104,246103.35866666667,19321.99452068747,1,0,3,3515.920000000013
2024-03-20,245164.39,268,5531,248910.39,272266.1,234184.02,228034.07,243727.92142857143,27334.65735027752,246208.215,23109.480539827404,246674.3693333333,19020.357124589784,2,0,3,-3746.0
2024-03-21,259280.83,280,5669,245164.39,239538.99,227909.57,255899.37,246548.1842857143,27844.118454881303,248449.01928571428,22716.27877995891,246787.08466666663,19086.813140644248,3,0,3,14116.439999999973
2024-03-22,258012.64,271,5588,259280.83,234384.95,254748.63,259132.18,249923.56857142856,27554.511240383978,248682.16285714283,22802.493021565635,246749.76666666663,19062.923550857377,4,0,3,-1268.1899999999732
2024-03-23,263409.42,275,5785,258012.64,292895.74,254814.44,247533.59,245711.23714285716,21473.088029735976,249296.09,23094.13600639092,247278.961,19304.26506899372,5,1,3,5396.77999999997
2024-03-24,266343.04,280,5739,263409.42,199806.52,222284.59,222881.76,255216.4542857143,8684.710893642945,252443.12214285712,22111.1398067544,248727.67033333337,19039.19530253532,6,1,3,2933.6199999999953
2024-03-25,289069.12,308,6209,266343.04,245394.47,237828.37,237554.94,261455.68999999997,14315.378586229026,256103.17571428572,23690.40928145011,250444.80966666667,20279.413213879485,0,0,3,22726.080000000016
2024-03-26,230094.69,252,4968,289069.12,248910.39,270967.86,264285.47,258767.73285714284,18280.829476528736,253183.66357142857,24230.010268733648,249305.117,20434.909211031703,1,0,3,-58974.42999999999
2024-03-27,274355.12,278,5900,230094.69,245164.39,272266.1,250255.87,262937.83714285714,17987.586788652006,253332.8792857143,24362.634759848577,250108.42533333332,20940.98399534953,2,0,3,44260.42999999999
2024-03-28,241477.81,250,5390,274355.12,259280.83,239538.99,248813.27,260394.54857142855,19761.91841776363,253471.36642857143,24283.575370771778,249863.91,20999.37270931626,3,0,3,-32877.31
2024-03-29,248579.78,275,5492,241477.81,258012.64,234384.95,238783.65,259046.99714285712,20266.575608158913,254485.28285714285,23715.03966264214,250190.44766666665,20897.049778670917,4,0,3,7101.970000000001
2024-03-30,279291.41,299,6451,248579.78,263409.42,292895.74,211149.33,261315.8528571429,21676.31617021801,253513.545,22253.783194413045,252461.85033333336,20198.8332131054,5,1,3,30711.629999999976
2024-03-31,256671.47,270,5774,279291.41,266343.04,199806.52,270530.29,259934.2,21610.610918012735,257575.32714285716,16010.948613423108,251999.88966666663,19928.01111931804,6,1,3,-22619.939999999973
2024-04-01,255282.86,268,5556,256671.47,289069.12,245394.47,252515.34,255107.59142857144,17377.32897472584,258281.64071428572,15646.21852159514,252092.14033333337,19936.88324098608,0,0,4,-1388.6100000000151
2024-04-02,234349.84,260,5127,255282.86,230094.69,248910.39,250154.56,255715.47,16403.667098989332,257241.60142857145,16761.267631032482,251565.31633333335,20196.96869141457,1,0,4,-20933.01999999999
2024-04-03,250563.06,276,5623,234349.84,274355.12,245164.39,261876.73,252316.60428571427,14216.929611359852,257627.22071428577,16522.439874401553,251188.194,20103.20047745105,2,0,4,16213.220000000001
2024-04-04,250632.74,257,5422,250563.06,241477.81,259280.83,247765.7,253624.45142857145,13454.300513016136,257009.5,16617.251195212975,251283.762,20093.181619599745,3,0,4,69.67999999999302
2024-04-05,270689.22,276,6005,250632.74,248579.78,258012.64,234184.02,256782.94285714283,14617.537147840232,257914.97,17016.68789798978,252500.602,20127.26073530677,4,0,4,20056.47999999998
2024-04-06,236340.28,260,5367,270689.22,279291.41,263409.42,227909.57,250647.06714285715,12448.312668206176,255981.46,17861.259078155468,252781.62566666663,19828.714845052265,5,1,4,-34348.93999999997
2024-04-07,244055.54,268,5592,236340.28,256671.47,266343.04,254748.63,248844.79142857145,12343.556657559417,254389.4957142857,17859.933262587474,252425.1893333333,19888.1563256823,6,1,4,7715.260000000009
2024-04-08,223771.22,246,5194,244055.54,255282.86,289069.12,254814.44,244343.12857142856,15053.021975934902,249725.36,16587.6413901176,251390.4153333333,20555.931119822457,0,0,4,-20284.320000000007
2024-04-09,250586.11,276,5759,223771.22,234349.84,230094.69,222284.59,246662.5957142857,14497.185528611872,251189.03285714285,15596.67854233504,252333.79933333333,19809.995264908073,1,0,4,26814.889999999985
2024-04-10,235931.33,263,5239,250586.11,250563.06,274355.12,237828.37,244572.34857142856,14890.560991586104,248444.47642857145,14552.310425337357,252270.56466666664,19860.85651247916,2,0,4,-14654.779999999999
2024-04-11,237118.84,258,5319,235931.33,250632.74,241477.81,270967.86,242641.79142857145,14849.859311616803,248133.1214285714,14758.009599955229,251142.264,19723.03838996577,3,0,4,1187.5100000000093
2024-04-12,271337.35,290,6094,237118.84,270689.22,248579.78,272266.1,242734.38142857145,15054.494076238909,249758.66214285715,16011.122044723234,251111.30566666665,19689.438228856103,4,0,4,34218.50999999998
2024-04-13,273208.33,273,5792,271337.35,236340.28,279291.41,239538.99,248001.2457142857,18499.661005792168,249324.1564285714,15210.545360929384,252233.617,19964.72567572477,5,1,4,1870.9800000000396
2024-04-14,243662.14,267,5529,273208.33,244055.54,256671.47,234384.95,247945.0457142857,18514.237223064145,248394.91857142857,15124.294322223184,252542.85666666663,19749.416662745203,6,1,4,-29546.190000000002
2024-04-15,256058.95,284,5880,243662.14,223771.22,255282.86,292895.74,252557.57857142857,15216.193442606254,248450.35357142857,15152.87797430313,251314.96366666668,18241.59738494112,0,0,4,12396.809999999998
2024-04-16,247780.11,254,5597,256058.95,250586.11,234349.84,199806.52,252156.72142857144,15313.436201458731,249409.65857142856,14606.814163412871,252914.08333333337,15461.387154732653,1,0,4,-8278.840000000026
2024-04-17,241508.99,268,5499,247780.11,235931.33,250563.06,245394.47,252953.53,14449.189712258352,248762.93928571427,14751.537201241994,252784.5673333333,15542.609538962664,2,0,4,-6271.119999999995
2024-04-18,259277.27,264,5723,241508.99,237118.84,250632.74,248910.39,256119.02,12726.51098858729,249380.4057142857,15014.401640239634,253130.13,15568.726564482158,3,0,4,17768.28
2024-04-19,270571.51,296,6313,259277.27,271337.35,270689.22,245164.39,256009.61428571428,12576.284583789513,249371.99785714285,15001.5785858681,253977.034,15809.647305003024,4,0,4,11294.24000000002
2024-04-20,253320.82,274,5640,270571.51,273208.33,236340.28,259280.83,253168.54142857145,10032.526528145689,250584.89357142855,14546.444404837015,253778.367,15778.116443731544,5,1,4,-17250.690000000002
2024-04-21,277221.04,300,6136,253320.82,243662.14,244055.54,258012.64,257962.67,12457.761097132716,252953.85785714284,16026.592171438331,254418.64699999997,16335.756098563634,6,1,4,23900.219999999972
2024-04-22,277638.15,292,6309,277221.04,256058.95,223771.22,263409.42,261045.41285714283,14423.08397470612,256801.4957142857,14908.693961685678,254892.938,16805.596003435643,0,0,4,417.11000000004424
2024-04-23,257937.83,273,5727,277638.15,247780.11,250586.11,266343.04,262496.5157142857,13336.047783212594,257326.61857142855,14802.023518585533,254612.76433333333,16677.700646595928,1,0,4,-19700.320000000036
2024-04-24,246162.57,264,5472,257937.83,241508.99,235931.33,289069.12,263161.3128571428,12181.467366168356,258057.42142857143,13888.842481559052,253182.546,15412.740890395577,2,0,4,-11775.25999999998
2024-04-25,241329.64,255,5334,246162.57,259277.27,237118.84,230094.69,260597.36571428573,14752.673539191535,258358.1928571429,13438.828022842528,253557.04433333332,14962.32013033672,3,0,4,-4832.929999999993
2024-04-26,276353.08,286,6252,241329.64,270571.51,271337.35,274355.12,261423.30428571423,15544.731240724695,258716.45928571423,13871.353318785055,253623.643,15062.199679083831,4,0,4,35023.44
2024-04-27,283656.48,302,6412,276353.08,253320.82,273208.33,241477.81,265756.97000000003,17063.75914600887,259462.7557142857,14950.123892022411,255029.59866666663,15837.945067540995,5,1,4,7303.399999999965
2024-04-28,270465.98,284,6132,283656.48,277221.04,243662.14,248579.78,264791.96142857143,16488.695322213403,261377.3157142857,14479.892118301535,255759.13866666667,16033.466577645897,6,1,4,-13190.5
2024-04-29,270903.04,276,5986,270465.98,277638.15,256058.95,279291.41,263829.8028571428,15796.111954371068,262437.60785714287,14603.450388260882,255479.52633333337,15678.135363903648,0,0,4,437.0599999999977
2024-04-30,273532.54,275,5892,270903.04,257937.83,247780.11,256671.47,266057.6185714285,15925.809980272552,264277.0671428571,14232.343045873256,256041.562,16020.814022329365,1,0,4,2629.5
2024-05-01,262024.31,285,5813,273532.54,246162.57,241508.99,255282.86,268323.58142857143,13578.788899417706,265742.4471428571,12679.1818767265,256266.27699999997,16057.043482076797,2,0,5,-11508.229999999981
2024-05-02,270144.12,277,5900,262024.31,241329.64,259277.27,234349.84,272439.9357142857,6612.260410933471,266518.65071428573,12585.225802482226,257459.41966666665,15698.217940857256,3,0,5,8119.809999999998
2024-05-03,284769.5,305,6275,270144.12,276353.08,270571.51,250563.06,273642.2814285714,8051.065532069903,267532.79285714286,13477.36524624852,258599.63433333332,16406.33327630184,4,0,5,14625.380000000005
2024-05-04,248805.03,279,5528,284769.5,283656.48,253320.82,250632.74,268663.5028571428,11045.40002493463,267210.2364285714,13891.348148001687,258538.71066666668,16440.296261229425,5,1,5,-35964.47
2024-05-05,243831.41,247,5160,248805.03,270465.98,277221.04,270689.22,264858.5642857143,14399.341300639297,264825.26285714284,14872.080568632404,257643.4503333333,16487.02936110052,6,1,5,-4973.619999999995
2024-05-06,290759.65,292,6259,243831.41,270903.04,277638.15,236340.28,267695.22285714286,17426.27475450006,265762.51285714284,16104.104539821812,259457.42933333333,17046.573118248773,0,0,5,46928.24000000002
2024-05-07,305579.41,307,6753,290759.65,273532.54,257937.83,244055.54,272273.34714285715,22643.884829892308,269165.48285714287,19081.77775172518,261508.225,18745.877723203703,1,0,5,14819.759999999951
2024-05-08,273089.49,302,5746,305579.41,262024.31,246162.57,223771.22,273854.08714285714,22190.858761026513,271088.83428571426,17905.64812105583,263152.16733333335,17439.350843617118,2,0,5,-32489.919999999984
2024-05-09,256578.16,265,5525,273089.49,270144.12,241329.64,250586.11,271916.09285714285,23140.902909476692,272178.01428571425,16352.606686899322,263351.90233333333,17324.402493516696,3,0,5,-16511.329999999987
2024-05-10,295850.61,305,6651,256578.16,284769.5,276353.08,235931.33,273499.1085714286,24505.502066593483,273570.695,17523.846326692033,265349.21166666667,17507.15480014303,4,0,5,39272.44999999998
2024-05-11,277520.98,289,5935,295850.61,248805.03,283656.48,237118.84,277601.38714285713,21953.34027799173,273132.445,17327.835056524895,266695.9496666667,16800.34951339207,5,1,5,-18329.630000000005
2024-05-12,240058.15,288,5658,277520.98,243831.41,270465.98,271337.35,277062.35,22944.6590292593,270960.45714285714,19462.10083791741,265653.30966666667,17460.020735393788,6,1,5,-37462.82999999999
2024-05-13,278360.28,303,5999,240058.15,290759.65,270903.04,273208.33,275291.0114285714,22176.749763608674,271493.11714285717,19562.200020720604,265825.04133333336,17561.931211244573,0,0,5,38302.130000000034
2024-05-14,241199.72,246,5311,278360.28,305579.41,273532.54,243662.14,266093.91285714286,20830.954886035815,269183.63,21147.275034934544,265742.9606666666,17674.481454979235,1,0,5,-37160.56000000003
2024-05-15,291883.57,293,6147,241199.72,273089.49,262024.31,256058.95,268778.78142857144,22982.894980281537,271316.4342857143,21863.28428014227,266937.11466666666,18200.04057102727,2,0,5,50683.850000000006
2024-05-16,255108.38,283,5690,291883.57,256578.16,270144.12,247780.11,268568.8128571428,23119.24477722675,270242.45285714284,22290.426008120525,267181.39033333334,17981.92660154776,3,0,5,-36775.19
2024-05-17,260698.84,277,5758,255108.38,295850.61,284769.5,241508.99,263547.1314285715,19782.635067375377,268523.12,22010.27760309776,267821.05199999997,17368.041552106526,4,0,5,5590.459999999992
2024-05-18,257332.35,268,5624,260698.84,277520.98,248805.03,259277.27,260663.04142857145,18855.791062980712,269132.21428571426,21535.50999594515,267756.22133333335,17404.624555516682,5,1,5,-3366.4899999999907
2024-05-19,257867.51,286,5783,257332.35,240058.15,243831.41,270571.51,263207.23571428575,16689.258586015665,270134.79285714286,20572.212498837147,267332.7546666667,17488.112970362163,6,1,5,535.1600000000035
2024-05-20,281262.58,303,6402,257867.51,278360.28,290759.65,253320.82,263621.85000000003,17157.920833708326,269456.43071428576,19988.08782566111,268264.14666666667,17460.171180229572,0,0,5,23395.070000000007
2024-05-21,273883.68,278,5971,281262.58,241199.72,305579.41,277221.04,268290.9871428571,14237.93544031319,267192.45,17179.5493277482,268152.90133333334,17411.70009190089,1,0,5,-7378.900000000023
2024-05-22,302741.14,311,6586,273883.68,291883.57,273089.49,277638.15,269842.0685714286,17462.697979971013,269310.425,19617.32500172841,268989.6676666667,18455.185868246783,2,0,5,28857.46000000002
2024-05-23,249183.31,267,5539,302741.14,255108.38,256578.16,257937.83,268995.63,18413.593001930287,268782.22142857144,20080.60090067319,268697.8503333333,18703.509393217515,3,0,5,-53557.830000000016
2024-05-24,287399.09,300,6175,249183.31,260698.84,295850.61,246162.57,272809.9514285714,19158.852276814083,268178.54142857145,19316.762439505783,270072.40099999995,18504.45655954103,4,0,5,38215.78000000003
2024-05-25,320421.97,325,7114,287399.09,257332.35,277520.98,241329.64,281822.7542857143,24701.90135212605,271242.8978571429,23796.2760351188,272708.81200000003,19853.294145243588,5,1,5,33022.87999999995
2024-05-26,276191.28,304,6382,320421.97,257867.51,240058.15,276353.08,284440.4357142857,22623.72487704373,273823.8357142857,22049.1695546018,272703.41866666666,19852.291959735863,6,1,5,-44230.689999999944
2024-05-27,286322.2,309,6327,276191.28,281262.58,278360.28,283656.48,285163.2385714286,22586.06770395974,274392.5442857143,22276.68354257865,272792.276,19908.892632089515,0,0,5,10130.919999999984
2024-05-28,287671.32,282,6299,286322.2,273883.68,241199.72,270465.98,287132.90142857144,22032.88358513823,277711.94428571424,20327.25085823793,273365.78733333334,20086.59100600787,1,0,5,1349.1199999999953
2024-05-29,260664.25,301,5971,287671.32,302741.14,291883.57,270903.04,281121.91714285716,22791.579684247314,275481.9928571429,20365.381627312257,273024.49433333334,20216.44304118189,2,0,5,-27007.070000000007
2024-05-30,264046.81,276,5679,260664.25,249183.31,255108.38,273532.54,283245.27428571426,19818.59718312491,276120.45214285713,19810.072180253766,272708.30333333334,20282.29558440182,3,0,5,3382.5599999999977
2024-05-31,272263.75,297,6176,264046.81,287399.09,260698.84,262024.31,281083.08285714284,20113.32458046476,276946.51714285713,19353.39592578818,273049.618,20182.212169927687,4,0,5,8216.940000000002
2024-06-01,277753.92,286,5881,272263.75,320421.97,257332.35,270144.12,274987.64714285714,10252.884813039682,278405.2007142857,18512.67523822551,273303.278,20192.254567376644,5,1,6,5490.169999999984
2024-06-02,303287.25,314,6665,277753.92,276191.28,257867.51,284769.5,278858.5,14861.94333895819,281649.46785714285,18616.193829050397,273920.53633333335,20827.88356932217,6,1,6,25533.330000000016
2024-06-03,285852.79,290,5989,303287.25,286322.2,281262.58,248805.03,278791.4414285714,14823.663266393294,281977.33999999997,18649.248237444663,275155.46166666667,20380.907298641483,0,0,6,-17434.46000000002
2024-06-04,262440.25,289,5907,285852.79,287671.32,273883.68,243831.41,275187.0028571429,15362.352964289885,281159.95214285713,19271.670739975296,275775.7563333333,19665.3007182755,1,0,6,-23412.53999999998
2024-06-05,268256.52,294,5947,262440.25,260664.25,302741.14,290759.65,276271.61285714287,14404.269747285343,278696.765,18489.027160744987,275025.652,19502.55480006974,2,0,6,5816.270000000019
2024-06-06,275452.62,313,6153,268256.52,264046.81,249183.31,305579.41,277901.0142857143,13401.108306227206,280573.1442857143,16488.13767337448,274021.4256666667,18631.208269678187,3,0,6,7196.099999999977
2024-06-07,276303.73,299,6372,275452.62,272263.75,287399.09,273089.49,278478.1542857143,13203.403332831733,279780.6185714286,16401.228604329954,274128.567,18634.905842567667,4,0,6,851.109999999986
2024-06-08,245417.93,266,5432,276303.73,277753.92,320421.97,256578.16,273858.72714285715,18207.412968534532,274423.1871428572,14207.93336149225,273756.55933333334,19102.864884472416,5,1,6,-30885.79999999999
2024-06-09,270506.96,298,6033,245417.93,303287.25,276191.28,295850.61,269175.8285714286,12785.07550658901,274017.16428571433,14234.71524152651,272911.771,18647.054642304633,6,1,6,25089.030000000028
2024-06-10,263511.12,294,5973,270506.96,285852.79,286322.2,277520.98,265984.1614285714,10515.144957858722,272387.8014285714,14021.818356282987,272444.7756666666,18702.988559398927,0,0,6,-6995.840000000026
2024-06-11,256668.88,273,5535,263511.12,262440.25,287671.32,240058.15,265159.68,11051.895866066025,270173.34142857144,13869.704000745134,272998.4666666667,17941.513987595576,1,0,6,-6842.239999999991
2024-06-12,291921.14,297,6458,256668.88,268256.52,260664.25,278360.28,268540.33999999997,15052.406798155836,272405.97642857145,14711.459829746227,273450.4953333333,18249.4481987807,2,0,6,35252.26000000001
2024-06-13,276262.84,288,6103,291921.14,275452.62,264046.81,241199.72,268656.08571428567,15117.392381304722,273278.55,14538.786327749342,274619.266,17205.697185991066,3,0,6,-15658.299999999988
2024-06-14,263263.23,286,5859,276262.84,276303.73,272263.75,291883.57,266793.15714285715,14818.435725252006,272635.65571428573,14784.041383759572,273665.2546666667,17007.75045062329,4,0,6,-12999.610000000044
2024-06-15,244691.14,267,5621,263263.23,245417.93,277753.92,255108.38,266689.33,14994.663439069502,270274.0285714286,16450.39117098275,273318.01333333337,17498.934069354786,5,1,6,-18572.089999999967
2024-06-16,279045.59,307,6341,244691.14,270506.96,303287.25,260698.84,267909.1342857143,15688.249290516664,268542.48142857145,13764.75915436759,273929.57166666666,17362.77191078153,6,1,6,34354.45000000001
2024-06-17,284793.5,320,6475,279045.59,263511.12,285852.79,257332.35,270949.47428571427,16722.04433034223,268466.8178571429,13664.83527896715,274844.9433333333,17180.51183200892,0,0,6,5747.909999999974
2024-06-18,240417.18,265,5270,284793.5,256668.88,262440.25,257867.51,268627.8028571429,19867.54100350684,266893.74142857146,15549.62055707048,274263.2656666667,18048.609456223778,1,0,6,-44376.32000000001
2024-06-19,280655.51,325,6392,240417.18,291921.14,268256.52,281262.58,267018.42714285717,18038.24947942358,267779.3835714286,15980.34161038842,274243.03,18040.830030803103,2,0,6,40238.330000000016
2024-06-20,261166.95,292,5903,280655.51,276262.84,275452.62,273883.68,264861.87142857147,17646.983469939412,266758.97857142857,15908.622928251338,273819.139,18198.27495250007,3,0,6,-19488.559999999998
2024-06-21,252630.2,273,5506,261166.95,263263.23,276303.73,302741.14,263342.86714285717,18254.691939832635,265068.01214285713,16073.352636642348,272148.7743333333,17746.223082060253,4,0,6,-8536.75
2024-06-22,282893.19,312,6600,252630.2,244691.14,245417.93,249183.31,268800.3028571429,17441.54825546914,267744.8164285714,15664.46725162901,273272.43700000003,17303.65315125373,5,1,6,30262.98999999999
2024-06-23,268799.3,269,5719,282893.19,279045.59,270506.96,287399.09,267336.54714285716,16858.63606639808,267622.84071428573,15647.944448566794,272652.444,17112.19654679162,6,1,6,-14093.890000000014
2024-06-24,342066.51,331,7398,268799.3,284793.5,263511.12,320421.97,275518.40571428573,32955.788914617595,273233.94,25218.015092727113,273373.9286666667,19487.183754427107,0,0,6,73267.21000000002
2024-06-25,289129.53,327,6382,342066.51,240417.18,256668.88,276191.28,282477.3128571428,29242.338242191952,275552.5578571429,25069.6451966566,273805.2036666667,19693.759864796823,1,0,6,-52936.97999999998
2024-06-26,293866.67,309,6506,289129.53,280655.51,291921.14,286322.2,284364.62142857147,29530.072328039085,275691.52428571426,25172.54043073236,274056.686,19906.13411270039,2,0,6,4737.139999999956
2024-06-27,266336.98,289,6046,293866.67,261166.95,276262.84,287671.32,285103.1971428571,28911.348600403664,274982.53428571427,25294.697003135658,273345.54133333336,19783.687885117168,3,0,6,-27529.690000000002
2024-06-28,288199.6,301,6255,266336.98,252630.2,263263.23,260664.25,290184.54,25131.48197631557,276763.7035714286,25283.94883207542,274263.3863333333,19813.779260914733,4,0,6,21862.619999999995
2024-06-29,280422.09,297,6117,288199.6,282893.19,244691.14,264046.81,289831.52571428573,25267.956089131992,279315.9142857143,23540.72810267827,274809.229,19748.070601334766,5,1,6,-7777.509999999951
2024-06-30,306277.33,311,6643,280422.09,268799.3,279045.59,272263.75,295185.52999999997,24007.880846370204,281261.03857142857,24617.11752503465,275943.015,20556.734174890884,6,1,6,25855.23999999999
2024-07-01,274177.02,290,6018,306277.33,342066.51,284793.5,277753.92,285487.03142857144,13186.957832651164,280502.71857142856,24663.4056610196,275823.78500000003,20556.24174510328,0,0,7,-32100.309999999998
2024-07-02,281124.52,302,6356,274177.02,289129.53,240417.18,303287.25,284343.45857142855,13165.513911004487,283410.3857142857,21808.360012873265,275085.02733333333,19923.73057509726,1,0,7,6947.5
2024-07-03,295729.62,323,6840,281124.52,293866.67,280655.51,285852.79,284609.5942857143,13406.726283725417,284487.10785714287,22032.847731422185,275414.255,20187.65321596591,2,0,7,14605.099999999977
2024-07-04,266726.35,286,5955,295729.62,266336.98,261166.95,262440.25,284665.2185714286,13318.797448220304,284884.20785714284,21626.56850419528,275557.125,20107.676918853544,3,0,7,-29003.27000000002
2024-07-05,312437.41,311,6865,266726.35,288199.6,252630.2,268256.52,288127.7628571429,17025.571292172954,289156.15142857144,20650.153561839947,277029.8213333333,21145.66313628635,4,0,7,45711.06
2024-07-06,300598.31,287,6555,312437.41,280422.09,282893.19,275452.62,291010.08,17210.478174773103,290420.8028571428,20778.839919634484,277868.011,21575.0032973917,5,1,7,-11839.099999999977
2024-07-07,280198.4,309,6320,300598.31,306277.33,268799.3,276303.73,287284.51857142855,16144.391183831844,291235.02428571426,20077.942723605924,277997.8333333333,21576.98356557908,6,1,7,-20399.909999999974
2024-07-08,311419.52,310,6757,280198.4,274177.02,342066.51,245417.93,292604.8757142857,17206.571295311478,289045.9535714286,15183.732922971243,280197.8863333333,21505.229850081356,0,0,7,31221.119999999995
2024-07-09,294362.97,319,6629,311419.52,281124.52,289129.53,270506.96,294496.08285714284,16445.122131067707,289419.7707142857,15250.225774580276,280993.08666666667,21575.479098226024,1,0,7,-17056.550000000047
2024-07-10,290197.81,313,6435,294362.97,295729.62,293866.67,263511.12,293705.8242857143,16508.756397934318,289157.7092857143,15199.369889428724,281882.64300000004,21379.095582807073,2,0,7,-4165.159999999974
2024-07-11,289276.38,298,6527,290197.81,266726.35,266336.98,256668.88,296927.2571428571,11932.579793805426,290796.23785714287,13713.868670237807,282969.5596666666,20875.98684615305,3,0,7,-921.429999999993
2024-07-12,301595.06,323,6631,289276.38,312437.41,288199.6,291921.14,295378.35,10155.035792765217,291753.0564285714,13983.417452248388,283292.0236666667,21092.61756657667,4,0,7,12318.679999999993
2024-07-13,305615.2,286,6507,301595.06,300598.31,280422.09,276262.84,296095.0485714286,10744.750883873045,293552.5642857143,14034.026101883766,284270.43566666666,21433.33935060127,5,1,7,4020.140000000014
2024-07-14,287313.89,295,6381,305615.2,280198.4,306277.33,263263.23,297111.54714285716,9218.373446293754,292198.03285714285,13620.446652154844,285072.12433333334,21067.16011059062,6,1,7,-18301.309999999998
2024-07-15,256547.36,270,5629,287313.89,311419.52,274177.02,244691.14,289272.66714285716,15918.905781445272,290938.77142857143,16018.567570136624,285467.33166666667,20383.63477965988,0,0,7,-30766.530000000028
2024-07-16,287258.11,307,6449,256547.36,294362.97,281124.52,279045.59,288257.6871428572,15766.02536137326,291376.885,15812.042925994509,285741.0823333334,20349.535601129064,1,0,7,30710.75
2024-07-17,272608.49,297,5955,287258.11,290197.81,295729.62,284793.5,285744.92714285717,16774.687721707305,289725.3757142857,16514.307799881597,285334.91533333337,20490.21826883069,2,0,7,-14649.619999999995
2024-07-18,277176.89,306,6347,272608.49,289276.38,266726.35,240417.18,284016.4285714286,16972.364984408854,290471.84285714285,15605.962944681747,286560.239,18735.481904522952,3,0,7,4568.400000000023
2024-07-19,260152.42,293,6003,277176.89,301595.06,312437.41,280655.51,278096.05142857146,17046.473743778206,286737.2007142857,16190.250076441118,285876.8026666667,19323.047438288613,4,0,7,-17024.47
2024-07-20,279108.0,294,6086,260152.42,305615.2,300598.31,261166.95,274309.3085714286,12157.563860521244,285202.1785714286,15788.7516415755,286474.8376666667,18802.544950327378,5,1,7,18955.579999999987
2024-07-21,301948.18,313,6637,279108.0,287313.89,280198.4,252630.2,276399.9214285714,15551.160701694247,286755.7342857143,16319.648582288237,288118.77033333335,17874.490190428434,6,1,7,22840.179999999993
2024-07-22,287723.93,299,6336,301948.18,256547.36,311419.52,282893.19,280853.71714285715,13205.342959183765,285063.1921428572,14714.805157099045,288279.795,17847.530427286303,0,0,7,-14224.25
2024-07-23,274034.99,306,6279,287723.93,287258.11,294362.97,268799.3,278964.7,13081.708525240108,283611.1935714286,14729.485230285354,288454.318,17675.237855251286,1,0,7,-13688.940000000002
2024-07-24,279781.7,285,6006,274034.99,272608.49,290197.81,342066.51,279989.4442857143,12778.2495222299,282867.1857142857,14633.949974933535,286378.15766666667,14540.835345720589,2,0,7,5746.710000000021
2024-07-25,261561.62,267,5786,279781.7,277176.89,289276.38,289129.53,277758.6914285714,14586.194404537238,280887.56,15546.374550772003,285459.22733333334,15216.3686674719,3,0,7,-18220.080000000016
2024-07-26,285166.58,309,6376,261561.62,260152.42,301595.06,293866.67,281332.14285714284,12463.62398425506,279714.09714285715,14444.051601261242,285169.2243333334,15133.288137102378,4,0,7,23604.96000000002
